Study,Author,Intervention,Code,Intervention_BZD_grouped,Code_BZD_grouped,Year,Imputation.0.not_imputed.1.imputed_from_BL.2.imputed_SD_from_p.value,X0.published.1.unpublished.2.both,Sponsorship,Country,Modality,Dose.mg..,Drugs_excluded,Dose_Licensed1_notL_0,Drug_class,eligible_arms_grouped,Setting,intervention_n_weeks,FU_n_weeks,Age_Mean,Age_SD,age_over_65.1.yes.0.no.2.overlaps.,X.males,Dx_Criteria,Randomised,X1A_Dropouts12w,X1A_Dropouts3m,X1B_QoS_Mean12w,X1B_QoS_SD12w,X1B_QoS_Ncompleted12w,X1B_QoS_Scale_used12w,X1B_QoS_ScaleDirection12w,X1B_QoSMean3m,X1B_QoS_SD3m,X1B_QoS_Ncompleted3m,X1B_QoS_Scaleused3m,X2A_DropoutsAE12w,X2A_DropoutsAE3m,N_patientswithAEs,Sequence_Generation,Allocation_Concealment,Blinding_participants,Blinding_of_outcome_assessors,Incomplete_outcome_data ,Selective_outcome_reporting,Other_sources_of_bias,bias_overall_high1_low2_unclear3,bias_very_low,eligible_arms_individual,NOSP_SOL_Mean12w,NOSP_SOL_SD12w,NOSP_SOL_Unitofmeasure12w,NOSP_SOL_Ncompleted,NOSP_SOL12w_Imputation (0=no;1=yes - from baseline or other study; 2=calculated ,NOSP_NA_Mean12w ,NOSP_NA_SD12w ,NOSP_NA_Unitofmeasure12w,NOSP_NA_Ncompleted12w,NOSP_NA12w_Imputation (0=no;1=yes),NOSP_TST_Mean12w ,NOSP_TST_SD12w ,NOSP_TST_Unitofmeasure12w,NOSP_TST_Ncompleted12w,NOSP_TST12w_Imputation (0=no;1=yes),NOSP_WASO_Mean12w ,NOSP_WASO_SD12w ,NOSP_WASO_Unitofmeasure12w,NOSP_WASO_Ncompleted12w,NOSP_WASO12w_Imputation (0=no;1=yes),NOSP_SOL_Mean3m,NOSP_SOL_SD3m,NOSP_SOL_Unitofmeasure3m,NOSP_SOL_Ncompleted3m,NOSP_SOL3m_Imputation (0=no;1=yes),NOSP_NA_Mean3m,NOSP_NA_SD3m,NOSP_NA_Unitofmeasure3m,NOSP_NA_Ncompleted3m,NOSP_NA3m_Imputation (0=no;1=yes),NOSP_TST_Mean3m,NOSP_TST_SD3m,NOSP_TST_Unitofmeasure3m,NOSP_TST_Ncompleted3m,NOSP_TST3m_Imputation (0=no;1=yes),NOSP_WASO_Mean3m,NOSP_WASO_SD3m,NOSP_WASO_Unitofmeasure3m,NOSP_WASO_Ncompleted3m,NOSP_WASO3m_Imputation (0=no;1=yes),2C_PSG_SOL_Mean12w,2C_PSG_SOL_SD12w,2C_PSG_SOL_Ncompleted12w,2C_PSG_SOL_SD12w_Imputation,2C_PSG_SOL_Mean3m,2C_PSG_SOL_SD3m,2C_PSG_SOL_Ncompleted3m,2C_PSG_SOL_SD3m_imputation,2D_PSG_WASO_Mean12w,2D_PSG_WASO_SD12w,2D_PSG_WASO_Ncompleted12w,2D_PSG_WASO_SD12w_Imputation,2D_PSG_WASO_Mean3m,2D_PSG_WASO_SD3m,2D_PSG_WASO_Ncompleted3m,2D_PSG_WASO_SD3m_Imputation,2E_PSG_TST_Mean12w,2E_PSG_TST_SD12w,2E_PSG_TST_Ncompleted12w,2E_PSG_TST_SD12w_Imputation,2E_PSG_TST_Mean3m,2E_PSG_TST_SD3m,2E_PSG_TST_Ncompleted3m,2E_PSG_TST_SD3m_Imputation,2F_PSG_NA_Mean12w,2F_PSG_NA_SD12w,2F_PSG_NA_Ncompleted12w,2F_PSG_NA_SD12w_Imputation,2F_PSG_NA_Mean3m,2F_PSG_NA_SD3m,2F_PSG_NA_Ncompleted3m,2F_PSG_NA_SD3m_Imputation,age_cat,N_patientswithAEs,N_patientswithSAEs,QOS_mean_baseline,QOS_SD_baseline,n_ana_QOS,imputed_1yes_from another timepoint_0no,X1B_QoS_ScaleDirection12w,,FU_n_weeks,QoS_Rebound_Endpoint_Mean,QoS_Rebound_Endpoint_SD,QoS_Rebound_Endpoint_Ncompleted,QoS_Rebound_Endopoint_Timing,QoS_Rebound_Endpoint_SD_Imputed,PSG_SOL_Rebound_Mean,PSG_SOL_Rebound_SD,PSG_SOL_Rebound_Ncompleted,PSG_SOL_Rebound_Timing,PSG_SOL_Rebound_SD_Imputation,PSG_WASO_Rebound_Mean,PSG_WASO_Rebound_SD,PSG_WASO_Rebound_Ncompleted,PSG_WASO_Rebound_Timing,PSG_WASO_Rebound_SD_Imputation,PSG_TST_Rebound_Mean,PSG_TST_Rebound_SD,PSG_TST_Rebound_Ncompleted,PSG_TST_Rebound_Timing,PSG_TST_Rebound_SD_Imputation,PSG_NA_Rebound_Mean,PSG_NA_Rebound_SD,PSG_NA_Rebound_Ncompleted,PSG_NA_Rebound_Timing,PSG_NA_Rebound_SD_Imputation,NOSP_SOL_Rebound_Mean,NOSP_SOL_Rebound_SD,NOSP_SOL_Rebound_Ncompleted,NOSP_SOL_Rebound_Timing,NOSP_SOL_Rebound_SD_Imputation,NOSP_WASO_Rebound_Mean,NOSP_WASO_Rebound_SD,NOSP_WASO_Rebound_Ncompleted,NOSP_WASO_Rebound_Timing,NOSP_WASO_Rebound_SD_Imputation,NOSP_TST_Rebound_Mean,NOSP_TST_Rebound_SD,NOSP_TST_Rebound_Ncompleted,NOSP_TST_Rebound_Timing,NOSP_TST_Rebound_SD_Imputation,NOSP_NA_Rebound_Mean,NOSP_NA_Rebound_SD,NOSP_NA_Rebound_Ncompleted,NOSP_NA_Rebound_Timing,NOSP_NA_Rebound_SD_Imputation,Epworth_Sleepiness_Scale_(ESS) _mean,Epworth_Sleepiness_Scale_(ESS) _SD,Epworth_Sleepiness_Scale_(ESS) _Ncompleted,Epworth_Sleepiness_Scale_(ESS) _Timing,Epworth_Sleepiness_Scale_(ESS) _Imputed,Abdominal_pain_discomfort_,Diaphragmatic_disorder_,Abnormal_dreams_,Administration_site_reactions_,Agitation_,Allergic_conditions_,Anxiety_,ARRHYTHMIAHEART_RATE_DISORDER_,Blood_pressure_decreased_,Blood_pressure_increased_,Blood_test_abnormality_,Boddy_as_a_whole_Aes_,Bruxism_,Cardiac_disorders_,Chest_pain_,Cognitive_disorders_,Confusional_state_,Constipation_,Coordination_and_balance_distur_,Coronary_artery_stent_insertion_,Death_,Decreased_appetite_,Depression_,Device_occlusion_,Diabetes_mellitus_incl_subtype_,Diarrhoea_,Disturbance_in_attention_,Disturbances_in_thinking_and_pe_,Dizziness_,Drug_ineffective_,Dry_mouth_,Dysgeusia_,Dyspepsia_,Ear_and_labyrinth_disorders_,ECG_abnormal_,Electrolyte_and_fluid_balance_c_,Emotional_and_mood_disturbances_,Energy_increased_,Events_indicative_of_abuse_pote_,Eye_disorders_,Fall_,Fatigueasthenia_,Feeling_abnormal_,Feeling_cold_,Fever_,Gastrointestinal_disorders_,General_disorders_administrati_,HAEMATOLOGY_BLOOD_TEST_ABNORMAL_,Hangover_effects_,Headache_,Hepatobiliary_disorders_,Hot_flush_,Hyperglycemia_,Hyperhidrosis_,Hypnagogichypnopompic_hallucin_,Increased_appetite_,Infection_,Inflammation_,Injury_,Insomnia_,Investigations_,Lipid_profile_alteration_,Liver_function_test_abnormal_,Memory_impairment_,MENSTRUAL_DISORDER_SYSMPTOMS_,Metabolism_and_nutrition_disord_,Movement_disorders_incl_parkin_,Muscular_weakness_,Musculoskeletal_and_connective_,MUSCULOSKELETAL_PAIN_AND_DISCOM_,Nauseavomiting_,Neoplasms_,Nervous_system_disorders_,Oedema_,Ovarian_and_fallopian_tube_diso_,Pain_,Paraesthesias_and_dysaesthesias_,Parasomnias_,Postprocedural_haemorrhage_,Product_administration_errors_,Psychiatric_disorders_,Reproductive_system_and_breast_,Respiratory_disorder_,Respiratory_tract_infections_an_,Respiratory_thoracic_and_media_,SEDATIONSOMNOLENCE_,Sexual_dysfunction_,Skin_and_subcutaneous_tissue_di_,Sleep_disorder_,Sleep_disorders_,Sleep_paralysis_,Special_senses_,Speech_disorders_and_disturbanc_,Suicidal_ideationbehaviour_,Surgical_and_medical_procedures_,Thrist_dry_mouth_,Thyroid_gland_disorders_,Urinary_tract_signs_and_symptom_,Vascular_disorders_,Vertigo_,Visual_impairment_,Weight_decreased_,Weight_increased_,Sponsored_arm_0-no_1-yes_2-unclear,above_median_severity,Maximum_scale
138,Wang 2015,zopiclone,26,zopiclone,10,2015,0,0,Not Reported,China,Once a day,15,0,0,3,,Inpatients,3,,41,11,,43,CCMD-3,42,,,-10.3800,5.8300,42,Sleep dysfunction rating scale (SDRS) - the lower the better,-,,,,,,,,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-25.62,6,42,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0
139,Wang-Weigand 2011,ramelteon,28,ramelteon,12,2011,0,0,"Takeda Pharmaceutical Company, Ltd.",USA,Once a day,8,0,1,4,1,mixed (inpatients and outpatients),3,1,43,13,0,35,DSM-IV-TR,274,62,,,,,,,,,,,,,45,Unclear,Unclear,Unclear,Low,Low,High,High,1,0,1,71.70,32.90,min,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.20,39.32,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,1,,
139,Wang-Weigand 2011,placebo,1,placebo,1,2011,0,0,"Takeda Pharmaceutical Company, Ltd.",USA,Once a day,,0,0,0,1,mixed (inpatients and outpatients),3,1,43,13,0,35,DSM-IV-TR,278,49,,,,,,,,,,,,,43,Unclear,Unclear,Unclear,Low,Low,High,High,1,0,1,69.70,34.80,min,229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.30,39.32,90,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,0,,
140,Ware 1997,zolpidem,25,zolpidem,9,1997,0,0,"Lorex Pharmaceuticals, Chicago",USA,Once a day,10,0,1,3,1,Specialistic,4,0,,,0,42,Other,37,3,,,,,,,,,,,3,,,Unclear,Unclear,Low,Low,Low,High,Unclear,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.00,35.00,34,1,,,,,36.00,29.15,34,1,,,,,408.00,167.93,34,1,,,,,6.00,5.83,34,1,,,,,0,,,,,,,,,0,,,,,,52.00,35.00,34,3 nights placebo run-out,1,29.00,29.15,34,3 nights placebo run-out,1,398.40,167.93,34,3 nights placebo run-out,1,7.00,5.83,34,3 nights placebo run-out,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
140,Ware 1997,triazolam,22,BZD-short,4,1997,0,0,"Lorex Pharmaceuticals, Chicago",USA,Once a day,.5,0,1,2,1,Specialistic,4,0,,,0,42,Other,36,6,,,,,,,,,,,4,,,Unclear,Unclear,Low,Low,Low,High,Unclear,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.00,21.91,30,1,,,,,18.00,32.86,30,1,,,,,418.60,167.93,30,1,,,,,5.00,5.48,30,1,,,,,0,,,,,,,,,0,,,,,,47.00,21.91,30,3 nights placebo run-out,1,32.00,32.86,30,3 nights placebo run-out,1,403.20,157.70,30,3 nights placebo run-out,1,7.00,5.48,30,3 nights placebo run-out,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
140,Ware 1997,placebo,1,placebo,1,1997,0,0,"Lorex Pharmaceuticals, Chicago",USA,Once a day,,0,0,0,1,Specialistic,4,0,,,0,42,Other,37,2,,,,,,,,,,,0,,,Unclear,Unclear,Low,Low,Low,High,Unclear,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00,35.50,35,1,,,,,43.00,35.50,35,1,,,,,379.20,167.93,35,1,,,,,7.00,17.75,35,1,,,,,0,,,,,,,,,0,,,,,,40.00,35.50,35,3 nights placebo run-out,1,26.00,35.50,35,3 nights placebo run-out,1,412.80,170.40,35,3 nights placebo run-out,1,7.00,17.75,35,3 nights placebo run-out,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
141,WinsauerHenry 1984,quazepam,19,BZD-long,6,1984,0,0,"Shering Corporation, Bloomfield, New Jersey, USA",USA,Once a day,15,0,1,2,1,Specialistic,1,,,,2,35,Other,30,0,,8.8000,1.8900,30,Sleep Quality Index (most favorable score: 11; lowest:3),+,,,,,0,,12,Unclear,Unclear,Low,Low,Low,Low,Low,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,6.2,4,30,0,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,1,1,11
141,WinsauerHenry 1984,placebo,1,placebo,1,1984,0,0,"Shering Corporation, Bloomfield, New Jersey, USA",USA,Once a day,,0,0,0,1,Specialistic,1,,,,2,35,Other,30,0,,7.5000,1.8900,30,Sleep Quality Index (most favorable score: 11; lowest:3),+,,,,,0,,3,Unclear,Unclear,Low,Low,Low,Low,Low,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,6.6,4,30,0,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,0,1,11
142,Wu 2006,temazepam,21,BZD-intermediate,5,2006,0,0,Beijing Institute of Mental Health,China,Once a day,7.5-30 ,0,1,2,1,Specialistic,8,34,,,,,DSM-IV,20,3,,85.6000,8.3000,17,"Subjective Sleep Efficacy, %",+,,,,,3,,,Unclear,Unclear,Low,Low,Low,Low,Unclear,2,0,1,19.70,10.60,min,17,0,,,,,,406.10,59.80,min,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,15.60,12.90,17,0,,,,,,,,,,,,,417.10,48.50,17,0,,,,,,,,,,,,,1,,,70.5,14,17,0,+,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,100
142,Wu 2006,placebo,1,placebo,1,2006,0,0,Beijing Institute of Mental Health,China,Once a day,,0,0,0,1,Specialistic,8,34,,,,,DSM-IV,19,2,,71.5000,15.3000,17,"Subjective Sleep Efficacy, %",+,,,,,0,,,Unclear,Unclear,Low,Low,Low,Low,Unclear,2,0,1,50.60,39.70,min,17,0,,,,,,312.60,75.80,min,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,52.70,30.60,17,0,,,,,,,,,,,,,318.00,57.30,17,0,,,,,,,,,,,,,1,,,73.3,16,17,0,+,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,100
143,Yan 2013,brotizolam,6,BZD-short,4,2013,0,0,"Boehringer-Ingelheim Pharmaceuticals, Inc. (BIPI), and Clinical tech-platform for evaluation of new drug in Psychiatry (CPEP)",China,Once a day,.25,0,1,2,1,Specialistic,2,1,39,11,0,27,Other,126,5,,-9.9000,7.5800,121,Sleep Dysfunction Rating Scale (SDRS) ,-,,,,,1,,23,Low,Low,Low,Low,Low,Low,Unclear,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,0,-21.35,5,121,0,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
143,Yan 2013,estazolam,9,BZD-intermediate,5,2013,0,0,"Boehringer-Ingelheim Pharmaceuticals, Inc. (BIPI), and Clinical tech-platform for evaluation of new drug in Psychiatry (CPEP)",China,Once a day,1  to 2  ,0,1,2,1,Specialistic,2,1,39,12,0,35,Other,127,8,,-11.2200,8.8100,119,Sleep Dysfunction Rating Scale (SDRS),-,,,,,2,,18,Low,Low,Low,Low,Low,Low,Unclear,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,0,-21.9,6,119,0,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
144,Zammit 2004,eszopiclone,23,eszopiclone,7,2004,0,0,Sepracor Inc.,USA,Once a day,2,0,1,3,,Specialistic,6,1,41,12,1,37,DSM-IV,104,7,,54.4000,18.7000,97,"Quality of Sleep (VAS: 0=poor, 100= excellent)",+,,,,,3,,,Unclear,Unclear,Low,Low,Low,Low,Low,2,0,,48.00,69.60,min,104,0,2.90,1.70,n/night,104,0,381.80,63.80,min,104,0,53.40,48.10,min,104,0,,,,,,,,,,,,,,,,,,,,,24.00,35.80,104,0,,,,,44.90,34.70,104,0,,,,,413.80,46.10,104,0,,,,,7.30,4.00,104,0,,,,,1,,0,,,,,,,1,,,,,,42.90,36.10,94,2 nights discontinuation,1,61.20,51.30,94,2 nights discontinuation,1,379.20,60.48,94,2 nights discontinuation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5,,,,,,,,,,,,,,,,,,,,,,3,,5,17,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,1,,100
144,Zammit 2004,eszopiclone,23,eszopiclone,7,2004,0,0,Sepracor Inc.,USA,Once a day,3,0,1,3,,Specialistic,6,1,38,12,1,27,DSM-IV,105,4,,55.4000,16.7000,101,"Quality of Sleep (VAS: 0=poor, 100= excellent)",+,,,,,0,,,Unclear,Unclear,Low,Low,Low,Low,Low,2,0,,44.50,68.80,min,105,0,3.00,2.20,n/night,105,0,411.80,124.00,min,105,0,41.20,39.00,min,105,0,,,,,,,,,,,,,,,,,,,,,18.10,26.10,105,0,,,,,39.50,34.00,105,0,,,,,424.30,40.80,105,0,,,,,6.40,3.60,105,0,,,,,1,,0,,,,,,,1,,,,,,41.60,41.60,99,2 nights discontinuation,1,53.10,44.70,99,2 nights discontinuation,1,389.76,62.40,99,2 nights discontinuation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,5,,6,35,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,1,,100
144,Zammit 2004,eszopiclone,23,eszopiclone,7,2004,0,0,Sepracor Inc.,USA,Once a day,2.5,0,1,3,1,Specialistic,6,1,39,12,1,32,DSM-IV,209,11,,54.9000,17.7000,198,"Quality of Sleep (VAS: 0=poor, 100= excellent)",+,,,,,3,,,Unclear,Unclear,Low,Low,Low,Low,Low,2,0,1,46.24,69.05,min,209,0,2.95,1.96,n/night,209,0,396.87,99.65,min,209,0,47.27,44.09,min,209,0,,,,,,,,,,,,,,,,,,,,,21.04,31.37,209,0,,,,,42.19,34.37,209,0,,,,,419.08,43.73,209,0,,,,,6.85,3.82,209,0,,,,,1,,0,,,,,,,1,,,,,,42.23,38.92,193,2 nights discontinuation,1,57.05,48.07,193,2 nights discontinuation,1,384.60,61.54,193,2 nights discontinuation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,8,,11,52,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,1,,100
144,Zammit 2004,placebo,1,placebo,1,2004,0,0,Sepracor Inc.,USA,Once a day,,0,0,0,1,Specialistic,6,1,41,12,1,43,DSM-IV,99,5,,49.0000,18.1000,94,"Quality of Sleep (VAS: 0=poor, 100= excellent)",+,,,,,0,,,Unclear,Unclear,Low,Low,Low,Low,Low,2,0,1,58.40,42.90,min,99,0,3.20,1.90,n/night,99,0,363.80,63.50,min,99,0,49.10,36.10,min,99,0,,,,,,,,,,,,,,,,,,,,,30.20,28.20,99,0,,,,,54.50,39.00,99,0,,,,,397.90,56.20,99,0,,,,,6.50,4.50,99,0,,,,,1,,0,,,,,,,1,,,,,,30.10,35.10,93,2 nights discontinuation,1,54.00,41.70,93,2 nights discontinuation,1,400.32,52.32,93,2 nights discontinuation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,2,3,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,0,,100
145,Zammit 2007,ramelteon,28,ramelteon,12,2007,0,0,Takeda Pharmaceutical Company,USA,Once a day,8,0,1,4,1,Specialistic,5,0,38,12,0,41,DSM-IV-TR,139,18,,-3.6000,0.7100,139,Sleep Quality (Likert scale: 1=excellent and 7=extremely poor),-,,,,,4,,71,Unclear,Low,Low,Low,Unclear,Low,Low,2,0,1,44.80,42.40,min,139,0,,,,,,365.40,66.00,min,139,0,70.30,55.40,min,139,0,,,,,,,,,,,,,,,,,,,,,31.50,34.30,139,0,,,,,59.90,35.80,139,0,,,,,391.50,47.60,139,0,,,,,,,,,,,,,0,71,0,-4.1,1,139,0,-,,0,-3.60,0.94,139,2 night placebo run-out,0,38.90,39.50,139,2 night placebo run-out,0,58.00,38.32,139,2 night placebo run-out,0,386.50,51.50,139,2 night placebo run-out,0,,,,,,53.60,54.20,139,2 night placebo run-out,0,60.80,55.60,139,2 night placebo run-out,0,363.80,75.40,139,2 night placebo run-out,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5,,,,,,,,,,,,,13,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,6,,11,,,,,,,,,,,,,,,,,,1,0,-1
145,Zammit 2007,ramelteon,28,ramelteon,12,2007,0,0,Takeda Pharmaceutical Company,USA,Once a day,16,0,0,4,,Specialistic,5,0,40,12,0,34,DSM-IV-TR,135,7,,-3.6000,0.7000,135,Sleep Quality (Likert scale: 1=excellent and 7=extremely poor),-,,,,,1,,74,Unclear,Low,Low,Low,Unclear,Low,Low,2,0,,53.80,44.10,min,135,0,,,,,,358.90,66.20,min,135,0,68.00,56.00,min,135,0,,,,,,,,,,,,,,,,,,,,,29.50,34.40,135,0,,,,,61.10,36.00,135,0,,,,,393.30,47.80,135,0,,,,,,,,,,,,,0,74,0,-4.3,1,135,0,-,,0,-3.50,0.93,135,2 night placebo run-out,0,39.30,38.50,135,2 night placebo run-out,0,57.20,37.50,135,2 night placebo run-out,0,387.50,50.40,135,2 night placebo run-out,0,,,,,,55.10,53.40,135,2 night placebo run-out,0,58.60,55.00,135,2 night placebo run-out,0,365.00,74.40,135,2 night placebo run-out,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,2,,,,,,,,,,,,,6,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,4,,10,,,,,,,,,,,,,,,,,,1,0,-1
145,Zammit 2007,placebo,1,placebo,1,2007,0,0,Takeda Pharmaceutical Company,USA,Once a day,,0,0,0,1,Specialistic,5,0,40,12,0,23,DSM-IV-TR,131,13,,-3.7000,0.6900,131,Sleep Quality (Likert scale: 1=excellent and 7=extremely poor),-,,,,,2,,63,Unclear,Low,Low,Low,Unclear,Low,Low,2,0,1,61.50,42.30,min,131,0,,,,,,347.10,65.20,min,131,0,71.20,54.90,min,131,0,,,,,,,,,,,,,,,,,,,,,42.50,34.00,131,0,,,,,56.40,35.60,131,0,,,,,385.90,47.20,131,0,,,,,,,,,,,,,0,63,1,-4.2,1,131,0,-,,0,-3.60,0.92,131,2 night placebo run-out,0,43.60,38.80,131,2 night placebo run-out,0,53.30,37.80,131,2 night placebo run-out,0,384.10,50.70,131,2 night placebo run-out,0,,,,,,54.90,53.80,131,2 night placebo run-out,0,64.80,54.70,131,2 night placebo run-out,0,359.70,73.20,131,2 night placebo run-out,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,5,,,,,,,,,,,,,3,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,,,,0,0,-1
